,city_name,seasonal_year,bloom_day_of_year,bloom_week_of_year,Nov_prec,Dec_prec,Jan_prec,Feb_prec,Mar_prec,Nov_temp,Dec_temp,Jan_temp,Feb_temp,Mar_temp,latitude,longitude,elevation
1274,Gifu,1995.0,95.0,14.0,19.0,26.0,28.0,23.0,23.0,5.642212,-0.24423218,-4.8315125,-4.9654846,-0.10507202,35.7867449,137.0460777,842.0
1275,Gifu,1996.0,99.0,15.0,18.0,25.0,27.0,21.0,22.0,2.3355408,-2.8178406,-4.3584595,-5.7156067,-1.1333618,35.7867449,137.0460777,842.0
1276,Gifu,1997.0,89.0,13.0,23.0,24.0,27.0,20.0,18.0,4.372467,-0.32989502,-4.8017273,-5.2613525,0.81314087,35.7867449,137.0460777,842.0
1277,Gifu,1998.0,90.0,14.0,16.0,22.0,30.0,22.0,17.0,5.897003,0.019897461,-3.504547,-2.5455627,1.0451965,35.7867449,137.0460777,842.0
1278,Gifu,1999.0,91.0,13.0,21.0,22.0,27.0,23.0,21.0,4.6759033,0.4439392,-3.672699,-4.3874207,1.5387268,35.7867449,137.0460777,842.0
1279,Gifu,2000.0,101.0,15.0,22.0,27.0,25.0,28.0,22.0,5.2215576,-1.220459,-2.3850403,-5.321869,-1.6010437,35.7867449,137.0460777,842.0
1280,Gifu,2001.0,96.0,14.0,19.0,25.0,28.0,20.0,21.0,6.1357727,-0.9487915,-4.9864197,-4.773651,-1.006073,35.7867449,137.0460777,842.0
1281,Gifu,2002.0,86.0,13.0,18.0,28.0,26.0,23.0,17.0,4.015808,-2.0679016,-2.9379272,-3.163971,1.9335632,35.7867449,137.0460777,842.0
1282,Gifu,2003.0,90.0,14.0,27.0,25.0,29.0,23.0,17.0,2.061615,-1.1253052,-4.5167847,-3.4162598,-0.7369995,35.7867449,137.0460777,842.0
1283,Gifu,2004.0,92.0,14.0,22.0,27.0,27.0,22.0,21.0,7.9135437,-0.49362183,-4.318451,-2.4261475,0.3209839,35.7867449,137.0460777,842.0
1284,Gifu,2005.0,98.0,14.0,18.0,20.0,26.0,24.0,25.0,6.7951355,1.1989136,-4.0193787,-4.537384,-1.3843079,35.7867449,137.0460777,842.0
1285,Gifu,2006.0,95.0,14.0,21.0,30.0,27.0,21.0,25.0,4.3129883,-4.069641,-5.08078,-3.2401123,-0.51431274,35.7867449,137.0460777,842.0
1286,Gifu,2007.0,92.0,14.0,21.0,24.0,20.0,16.0,18.0,5.9216614,0.1269226,-2.492035,-0.9491577,-0.022521973,35.7867449,137.0460777,842.0
1287,Gifu,2008.0,89.0,13.0,15.0,28.0,24.0,25.0,22.0,4.707123,0.3484497,-3.768982,-5.275116,1.306488,35.7867449,137.0460777,842.0
1288,Gifu,2009.0,91.0,14.0,18.0,21.0,25.0,19.0,19.0,4.2370605,0.4472351,-3.3721313,-1.5208435,0.8359375,35.7867449,137.0460777,842.0
1289,Gifu,2010.0,90.0,13.0,17.0,24.0,28.0,21.0,27.0,5.1976013,-0.50787354,-3.684906,-1.9699707,0.7626648,35.7867449,137.0460777,842.0
1290,Gifu,2011.0,94.0,14.0,20.0,28.0,29.0,18.0,22.0,4.2368164,0.04272461,-5.900818,-3.5133972,-1.5000305,35.7867449,137.0460777,842.0
1291,Gifu,2012.0,97.0,14.0,18.0,27.0,28.0,24.0,24.0,6.7539673,-1.4248352,-4.8583984,-4.9582214,-0.34439087,35.7867449,137.0460777,842.0
1292,Gifu,2013.0,88.0,13.0,23.0,28.0,27.0,26.0,17.0,3.6342163,-2.6747131,-4.854248,-4.7731323,1.4118347,35.7867449,137.0460777,842.0
1293,Gifu,2014.0,90.0,14.0,23.0,27.0,20.0,18.0,21.0,3.998352,-1.3489685,-4.6058655,-4.418213,0.8629761,35.7867449,137.0460777,842.0
1294,Gifu,2015.0,89.0,14.0,19.0,28.0,28.0,22.0,18.0,6.2063293,-2.6429749,-2.7802734,-2.836792,1.3392029,35.7867449,137.0460777,842.0
1295,Gifu,2016.0,91.0,13.0,22.0,23.0,25.0,21.0,17.0,7.4507446,1.4432068,-2.5514526,-2.3414001,1.8357849,35.7867449,137.0460777,842.0
1296,Gifu,2017.0,94.0,14.0,23.0,23.0,23.0,24.0,19.0,4.980652,0.4677124,-3.5047607,-3.3347778,-0.19369507,35.7867449,137.0460777,842.0
1297,Gifu,2018.0,85.0,13.0,22.0,26.0,29.0,17.0,14.0,4.0713806,-1.8540344,-4.3712463,-4.695526,2.770935,35.7867449,137.0460777,842.0
1298,Gifu,2019.0,92.0,14.0,17.0,27.0,25.0,16.0,20.0,6.361206,0.28616333,-3.4776611,-1.2543335,1.612793,35.7867449,137.0460777,842.0
1299,Gifu,2020.0,92.0,14.0,15.0,21.0,23.0,21.0,22.0,5.4054565,1.2148438,-0.16522217,-0.82244873,2.6647644,35.7867449,137.0460777,842.0
1300,Gifu,2021.0,86.0,12.0,20.0,23.0,26.0,18.0,17.0,6.325287,-0.036590576,-2.736023,-1.2428589,3.8064575,35.7867449,137.0460777,842.0
1301,Gifu,2022.0,87.0,13.0,15.0,24.0,24.0,23.0,17.0,5.4718933,-0.19378662,-4.079956,-3.946167,1.9612732,35.7867449,137.0460777,842.0
1302,Gifu,2023.0,82.0,12.0,15.0,29.0,25.0,18.0,14.0,7.1322937,-0.66290283,-2.6212463,-1.9981384,4.905945,35.7867449,137.0460777,842.0
1303,Gifu,2024.0,95.0,14.0,18.0,23.0,25.0,20.0,21.0,6.3106995,1.0423279,-1.9171143,-0.34136963,0.54278564,35.7867449,137.0460777,842.0
1304,Gifu,2025.0,90.0,14.0,20.0,29.0,25.0,26.0,22.0,6.7836,-0.695282,-2.4470215,-3.8778687,1.5334778,35.7867449,137.0460777,842.0
1305,Muroran,1981.0,130.0,19.0,12.0,12.0,17.0,14.0,16.0,5.651428,0.05407715,-3.9319458,-3.7216187,-1.1585999,42.3152461,140.9740731,5.0
1306,Muroran,1982.0,134.0,19.0,9.0,15.0,18.0,13.0,17.0,1.1707458,-0.28033447,-3.8479614,-4.431488,-0.40145874,42.3152461,140.9740731,5.0
1307,Muroran,1983.0,124.0,18.0,10.0,18.0,12.0,16.0,7.0,5.56662,0.3241577,-2.9178467,-4.598358,-0.98498535,42.3152461,140.9740731,5.0
1308,Muroran,1984.0,151.0,22.0,12.0,14.0,17.0,20.0,16.0,4.901123,-1.8365784,-4.91687,-5.8958435,-3.130188,42.3152461,140.9740731,5.0
1309,Muroran,1985.0,138.0,20.0,9.0,17.0,20.0,12.0,14.0,3.4855957,-1.8070068,-5.8293457,-3.2789917,-1.2452087,42.3152461,140.9740731,5.0
1310,Muroran,1986.0,132.0,20.0,19.0,18.0,17.0,13.0,16.0,3.7775574,-2.9440002,-4.75708,-5.1345825,-0.9526062,42.3152461,140.9740731,5.0
1311,Muroran,1987.0,133.0,20.0,15.0,12.0,20.0,13.0,16.0,3.3613281,-0.84884644,-4.5599365,-4.046692,-0.74609375,42.3152461,140.9740731,5.0
1312,Muroran,1988.0,133.0,19.0,15.0,16.0,14.0,12.0,11.0,3.7550354,-1.8392639,-3.690155,-5.31192,-0.9673462,42.3152461,140.9740731,5.0
1313,Muroran,1989.0,127.0,18.0,14.0,17.0,11.0,4.0,11.0,3.4844666,-0.37194824,-2.1135254,-2.2810059,1.0508728,42.3152461,140.9740731,5.0
1314,Muroran,1990.0,122.0,18.0,15.0,14.0,17.0,8.0,8.0,6.4572754,-0.2640686,-4.321808,-1.3677673,1.6309814,42.3152461,140.9740731,5.0
1315,Muroran,1991.0,127.0,19.0,14.0,14.0,18.0,16.0,11.0,7.0184326,1.9274902,-1.5114746,-3.484192,-0.43060303,42.3152461,140.9740731,5.0
1316,Muroran,1992.0,133.0,20.0,16.0,11.0,8.0,14.0,11.0,4.6694946,-0.7927246,-2.6950684,-3.1679382,-0.110809326,42.3152461,140.9740731,5.0
1317,Muroran,1993.0,129.0,18.0,14.0,18.0,12.0,18.0,6.0,4.3237305,-0.11325073,-2.2896118,-3.1098022,-0.55148315,42.3152461,140.9740731,5.0
1318,Muroran,1994.0,129.0,19.0,13.0,18.0,13.0,10.0,13.0,5.5051575,-0.44256592,-5.2736206,-2.7177734,-2.0376892,42.3152461,140.9740731,5.0
1319,Muroran,1995.0,129.0,19.0,10.0,17.0,24.0,9.0,11.0,5.0781555,-1.7661133,-3.6237488,-3.1880188,-0.6288452,42.3152461,140.9740731,5.0
1320,Muroran,1996.0,141.0,21.0,16.0,14.0,19.0,12.0,16.0,5.0228577,-0.3630371,-4.3215637,-4.239807,-1.1769409,42.3152461,140.9740731,5.0
1321,Muroran,1997.0,126.0,19.0,14.0,16.0,11.0,12.0,10.0,3.5505676,-0.69281006,-3.0864868,-2.5561829,-0.92803955,42.3152461,140.9740731,5.0
1322,Muroran,1998.0,123.0,18.0,10.0,9.0,18.0,9.0,11.0,6.684845,0.06335449,-5.853607,-4.393402,0.54299927,42.3152461,140.9740731,5.0
1323,Muroran,1999.0,133.0,19.0,22.0,12.0,19.0,11.0,8.0,3.1907043,-1.9126892,-4.2943726,-4.6498413,-1.620575,42.3152461,140.9740731,5.0
1324,Muroran,2000.0,138.0,20.0,12.0,18.0,20.0,12.0,17.0,4.9036255,-1.1140747,-2.9509277,-4.679596,-1.4519348,42.3152461,140.9740731,5.0
1325,Muroran,2001.0,134.0,20.0,14.0,22.0,14.0,12.0,14.0,3.3637085,-2.3836365,-5.861023,-6.3466187,-1.8161621,42.3152461,140.9740731,5.0
1326,Muroran,2002.0,118.0,17.0,14.0,17.0,18.0,10.0,9.0,4.785431,-3.8547974,-3.4393005,-2.254303,0.7477722,42.3152461,140.9740731,5.0
1327,Muroran,2003.0,126.0,19.0,20.0,10.0,12.0,8.0,9.0,2.5522766,-3.3659973,-4.2875366,-4.3104553,-1.1138916,42.3152461,140.9740731,5.0
1328,Muroran,2004.0,129.0,19.0,11.0,13.0,18.0,16.0,6.0,5.813843,0.18762207,-2.703949,-2.135376,-0.7498474,42.3152461,140.9740731,5.0
1329,Muroran,2005.0,140.0,20.0,12.0,18.0,20.0,16.0,14.0,7.0166626,-0.5711975,-3.229126,-4.42511,-1.5176697,42.3152461,140.9740731,5.0
1330,Muroran,2006.0,136.0,20.0,18.0,16.0,13.0,12.0,19.0,5.1607056,-2.6245422,-4.3571167,-3.6695557,-0.06411743,42.3152461,140.9740731,5.0
1331,Muroran,2007.0,132.0,19.0,16.0,10.0,13.0,10.0,13.0,5.913971,-1.6985474,-2.1514893,-2.3841553,-0.44259644,42.3152461,140.9740731,5.0
1332,Muroran,2008.0,123.0,18.0,9.0,11.0,9.0,10.0,7.0,3.9148254,-1.1165771,-4.7287292,-3.9282837,0.9320984,42.3152461,140.9740731,5.0
1333,Muroran,2009.0,127.0,19.0,14.0,18.0,16.0,15.0,10.0,4.5434875,0.7357178,-1.8737793,-2.7721863,0.2015686,42.3152461,140.9740731,5.0
1334,Muroran,2010.0,138.0,20.0,14.0,17.0,13.0,11.0,12.0,4.6360474,-1.197998,-3.0292969,-4.323517,-1.7834778,42.3152461,140.9740731,5.0
1335,Muroran,2011.0,133.0,19.0,15.0,17.0,17.0,6.0,7.0,5.817932,0.08584595,-4.955017,-2.4658508,-1.7361755,42.3152461,140.9740731,5.0
1336,Muroran,2012.0,135.0,20.0,10.0,12.0,12.0,16.0,15.0,5.462494,-2.470337,-5.2438965,-5.194824,-1.905426,42.3152461,140.9740731,5.0
1337,Muroran,2013.0,141.0,21.0,17.0,18.0,12.0,16.0,12.0,5.160919,-2.3385925,-5.204376,-4.765991,-1.7196655,42.3152461,140.9740731,5.0
1338,Muroran,2014.0,125.0,19.0,17.0,13.0,19.0,10.0,12.0,5.754486,0.41879272,-4.3097534,-4.6122437,-1.5211487,42.3152461,140.9740731,5.0
1339,Muroran,2015.0,121.0,18.0,11.0,19.0,10.0,7.0,17.0,5.943878,-1.9527588,-2.4218445,-2.7920532,1.0115967,42.3152461,140.9740731,5.0
1340,Muroran,2016.0,123.0,18.0,15.0,14.0,8.0,15.0,10.0,5.5216675,0.70355225,-4.1104736,-3.0543213,0.5241089,42.3152461,140.9740731,5.0
1341,Muroran,2017.0,124.0,18.0,13.0,13.0,13.0,11.0,6.0,2.4902954,-1.539856,-4.047943,-3.197174,-0.6512451,42.3152461,140.9740731,5.0
1342,Muroran,2018.0,121.0,18.0,15.0,16.0,19.0,16.0,9.0,4.1338806,-1.9281921,-2.753479,-4.235565,0.6651001,42.3152461,140.9740731,5.0
1343,Muroran,2019.0,124.0,18.0,11.0,16.0,9.0,9.0,7.0,6.337158,-1.0192871,-3.8088684,-3.7693176,0.3380127,42.3152461,140.9740731,5.0
1344,Muroran,2020.0,126.0,19.0,7.0,15.0,8.0,12.0,12.0,3.9451904,-0.5222473,-2.598297,-3.2888184,1.0354004,42.3152461,140.9740731,5.0
1345,Muroran,2021.0,124.0,18.0,10.0,10.0,18.0,15.0,10.0,5.897003,-2.0088196,-4.412964,-3.2685242,0.7692261,42.3152461,140.9740731,5.0
1346,Muroran,2022.0,120.0,17.0,18.0,16.0,17.0,13.0,8.0,7.026703,-0.6428528,-3.5647278,-3.5529175,-0.061767578,42.3152461,140.9740731,5.0
1347,Muroran,2023.0,117.0,17.0,12.0,15.0,16.0,10.0,9.0,6.640869,-1.2099304,-4.671234,-3.7087097,1.6827698,42.3152461,140.9740731,5.0
1348,Muroran,2024.0,119.0,17.0,15.0,13.0,13.0,5.0,8.0,6.173645,-1.295929,-2.01297,-2.9727173,-1.1279602,42.3152461,140.9740731,5.0
1349,Muroran,2025.0,123.0,18.0,14.0,14.0,12.0,10.0,14.0,5.6908264,-2.2914124,-2.1513367,-1.9104614,0.45718384,42.3152461,140.9740731,5.0
1350,Nara,1981.0,96.0,15.0,27.0,22.0,28.0,15.0,26.0,27.464783,27.75296,27.341278,27.473938,27.666351,-0.5252306,166.9324426,36.0
1351,Nara,1982.0,91.0,13.0,17.0,18.0,27.0,25.0,29.0,27.913116,27.66681,27.69925,27.620453,27.767487,-0.5252306,166.9324426,36.0
1352,Nara,1983.0,97.0,14.0,18.0,26.0,29.0,19.0,23.0,27.889984,27.658539,27.811676,27.446136,27.45221,-0.5252306,166.9324426,36.0
1353,Nara,1984.0,107.0,16.0,15.0,15.0,16.0,11.0,19.0,27.15625,27.713745,28.01947,26.939636,26.519257,-0.5252306,166.9324426,36.0
1354,Nara,1985.0,98.0,15.0,24.0,23.0,30.0,18.0,24.0,27.62622,27.378845,27.304626,27.776123,26.845612,-0.5252306,166.9324426,36.0
1355,Nara,1986.0,100.0,15.0,20.0,28.0,22.0,24.0,26.0,27.454376,27.356354,27.652771,27.681427,28.11084,-0.5252306,166.9324426,36.0
1356,Nara,1987.0,96.0,15.0,27.0,25.0,24.0,28.0,23.0,27.619934,27.243958,27.450745,27.498505,27.542755,-0.5252306,166.9324426,36.0
1357,Nara,1988.0,105.0,15.0,16.0,31.0,30.0,27.0,19.0,28.544128,28.314362,28.013947,28.355103,28.12677,-0.5252306,166.9324426,36.0
1358,Nara,1989.0,92.0,13.0,3.0,8.0,9.0,2.0,3.0,27.089386,26.752228,26.94101,26.918915,26.818817,-0.5252306,166.9324426,36.0
1359,Nara,1990.0,87.0,13.0,21.0,29.0,27.0,27.0,28.0,27.239288,27.596588,27.855682,27.827606,27.767517,-0.5252306,166.9324426,36.0
1360,Nara,1991.0,95.0,14.0,23.0,28.0,31.0,25.0,28.0,28.50113,27.766022,27.672302,28.207916,27.776672,-0.5252306,166.9324426,36.0
1361,Nara,1992.0,92.0,14.0,29.0,28.0,25.0,22.0,26.0,27.85083,27.683899,27.884552,27.788391,27.927917,-0.5252306,166.9324426,36.0
1362,Nara,1993.0,97.0,14.0,28.0,31.0,22.0,26.0,31.0,27.854706,28.055817,27.830627,27.332977,27.517426,-0.5252306,166.9324426,36.0
1363,Nara,1994.0,96.0,14.0,17.0,27.0,24.0,15.0,17.0,28.02005,28.40924,28.280334,27.763885,27.643463,-0.5252306,166.9324426,36.0
1364,Nara,1995.0,98.0,14.0,28.0,29.0,26.0,23.0,24.0,27.84848,27.861755,28.016174,28.129974,28.10254,-0.5252306,166.9324426,36.0
1365,Nara,1996.0,99.0,15.0,4.0,13.0,4.0,3.0,14.0,27.807068,28.109009,28.22165,27.477814,27.407288,-0.5252306,166.9324426,36.0
1366,Nara,1997.0,93.0,14.0,4.0,20.0,21.0,19.0,30.0,27.571075,28.182129,28.004852,28.4003,28.105804,-0.5252306,166.9324426,36.0
1367,Nara,1998.0,90.0,14.0,22.0,30.0,11.0,11.0,3.0,27.92279,27.977203,27.715027,27.88028,27.707092,-0.5252306,166.9324426,36.0
1368,Nara,1999.0,92.0,13.0,2.0,8.0,1.0,1.0,3.0,26.899963,27.457092,26.921936,26.462463,26.503906,-0.5252306,166.9324426,36.0
1369,Nara,2000.0,101.0,15.0,2.0,1.0,1.0,2.0,7.0,27.225891,27.364044,27.290161,26.978943,26.377502,-0.5252306,166.9324426,36.0
1370,Nara,2001.0,94.0,14.0,9.0,9.0,5.0,11.0,18.0,27.840057,27.370148,27.566528,27.064575,27.533783,-0.5252306,166.9324426,36.0
1371,Nara,2002.0,85.0,13.0,12.0,31.0,30.0,21.0,30.0,28.757019,28.056335,27.812622,28.264618,27.942352,-0.5252306,166.9324426,36.0
1372,Nara,2003.0,94.0,14.0,28.0,28.0,28.0,21.0,28.0,28.307526,28.260864,28.116669,28.476624,28.437408,-0.5252306,166.9324426,36.0
1373,Nara,2004.0,90.0,14.0,16.0,24.0,28.0,20.0,28.0,28.837646,28.901947,28.766876,28.624695,28.242096,-0.5252306,166.9324426,36.0
1374,Nara,2005.0,97.0,14.0,24.0,26.0,27.0,22.0,27.0,28.519287,28.859894,28.80252,29.195831,28.730835,-0.5252306,166.9324426,36.0
1375,Nara,2006.0,95.0,14.0,8.0,16.0,8.0,20.0,12.0,28.348267,28.596283,28.254883,27.670197,27.57492,-0.5252306,166.9324426,36.0
1376,Nara,2007.0,94.0,14.0,27.0,31.0,30.0,26.0,24.0,28.181183,28.327515,28.997437,28.191711,28.244812,-0.5252306,166.9324426,36.0
1377,Nara,2008.0,94.0,14.0,9.0,8.0,8.0,0.0,1.0,27.528168,27.89148,27.14502,26.722717,26.866394,-0.5252306,166.9324426,36.0
1378,Nara,2009.0,96.0,15.0,14.0,11.0,14.0,12.0,11.0,27.921417,27.84378,27.91867,27.617676,27.670502,-0.5252306,166.9324426,36.0
1379,Nara,2010.0,92.0,13.0,28.0,31.0,31.0,25.0,28.0,28.57663,28.137909,28.153778,28.618073,28.545288,-0.5252306,166.9324426,36.0
1380,Nara,2011.0,98.0,14.0,2.0,5.0,8.0,5.0,10.0,27.168732,26.975739,27.07608,27.163757,27.52066,-0.5252306,166.9324426,36.0
1381,Nara,2012.0,100.0,15.0,4.0,15.0,10.0,9.0,27.0,27.93747,27.888031,27.35379,27.358917,27.339783,-0.5252306,166.9324426,36.0
1382,Nara,2013.0,88.0,13.0,20.0,24.0,27.0,20.0,28.0,28.920044,28.899078,28.488739,28.235382,27.962097,-0.5252306,166.9324426,36.0
1383,Nara,2014.0,91.0,14.0,9.0,21.0,27.0,28.0,31.0,28.700714,28.541412,28.241638,28.082886,28.078247,-0.5252306,166.9324426,36.0
1384,Nara,2015.0,90.0,14.0,16.0,24.0,21.0,24.0,30.0,28.946533,28.703735,28.649506,28.495941,28.425018,-0.5252306,166.9324426,36.0
1385,Nara,2016.0,93.0,13.0,30.0,30.0,29.0,29.0,30.0,28.535461,28.410004,28.5047,28.260284,28.181213,-0.5252306,166.9324426,36.0
1386,Nara,2017.0,98.0,14.0,0.0,6.0,25.0,11.0,14.0,27.859375,28.229767,28.439178,28.09967,27.815613,-0.5252306,166.9324426,36.0
1387,Nara,2018.0,88.0,13.0,5.0,16.0,10.0,16.0,25.0,28.409424,28.299225,28.713287,28.118195,28.161804,-0.5252306,166.9324426,36.0
1388,Nara,2019.0,95.0,14.0,26.0,24.0,29.0,27.0,31.0,28.720428,28.830536,28.707428,28.66809,27.999725,-0.5252306,166.9324426,36.0
1389,Nara,2020.0,94.0,14.0,28.0,29.0,28.0,28.0,30.0,28.503296,28.712097,28.74057,28.610168,28.701263,-0.5252306,166.9324426,36.0
1390,Nara,2021.0,89.0,13.0,5.0,6.0,10.0,17.0,19.0,27.62381,27.789032,27.203613,27.445953,27.493652,-0.5252306,166.9324426,36.0
1391,Nara,2022.0,90.0,13.0,2.0,8.0,23.0,18.0,7.0,27.640808,27.938446,28.21753,28.346252,27.54483,-0.5252306,166.9324426,36.0
1392,Nara,2023.0,86.0,13.0,2.0,14.0,11.0,13.0,8.0,27.610657,27.986237,27.737762,27.82019,27.963165,-0.5252306,166.9324426,36.0
1393,Nara,2024.0,99.0,15.0,26.0,29.0,26.0,28.0,26.0,28.71521,28.541687,28.960266,29.083405,28.502472,-0.5252306,166.9324426,36.0
1394,Nara,2025.0,94.0,14.0,4.0,11.0,12.0,7.0,15.0,28.60736,28.474396,28.102783,27.614014,27.488678,-0.5252306,166.9324426,36.0
1395,Aomori,1981.0,121.0,18.0,16.0,25.0,28.0,20.0,12.0,8.243195,2.1650696,-0.96939087,-0.28851318,1.9620361,40.886943,140.590121,210.0
1396,Aomori,1982.0,124.0,18.0,17.0,21.0,23.0,18.0,18.0,3.8188477,2.0213318,-0.9148865,-1.74646,2.217041,40.886943,140.590121,210.0
1397,Aomori,1983.0,115.0,17.0,13.0,24.0,19.0,19.0,13.0,7.6087036,2.7764587,-0.05291748,-1.7031555,2.3304138,40.886943,140.590121,210.0
1398,Aomori,1984.0,139.0,20.0,16.0,25.0,26.0,24.0,22.0,6.526703,0.74487305,-2.1367798,-3.645752,-0.6126709,40.886943,140.590121,210.0
1399,Aomori,1985.0,123.0,18.0,11.0,23.0,26.0,16.0,14.0,6.0732117,0.7941284,-3.6684265,-1.0686646,1.3356323,40.886943,140.590121,210.0
1400,Aomori,1986.0,125.0,19.0,24.0,28.0,24.0,20.0,17.0,6.5067444,-0.16952515,-2.5096436,-2.8703918,1.1328735,40.886943,140.590121,210.0
1401,Aomori,1987.0,121.0,18.0,15.0,16.0,24.0,14.0,18.0,5.6371765,1.6150818,-2.1365051,-1.2406311,1.6908264,40.886943,140.590121,210.0
1402,Aomori,1988.0,122.0,17.0,18.0,16.0,23.0,21.0,13.0,5.933777,1.1640015,-0.9403076,-3.2288513,0.91760254,40.886943,140.590121,210.0
1403,Aomori,1989.0,110.0,16.0,20.0,24.0,15.0,9.0,11.0,5.353607,1.9411926,0.19555664,0.47521973,3.417511,40.886943,140.590121,210.0
1404,Aomori,1990.0,113.0,17.0,14.0,21.0,25.0,10.0,10.0,8.367554,2.262085,-1.6841431,1.3276672,3.7341309,40.886943,140.590121,210.0
1405,Aomori,1991.0,120.0,18.0,16.0,20.0,22.0,20.0,14.0,9.032837,4.0770264,0.53012085,-1.1304016,2.133667,40.886943,140.590121,210.0
1406,Aomori,1992.0,118.0,18.0,16.0,16.0,13.0,21.0,10.0,6.799591,1.8185425,0.081329346,-0.72821045,2.574585,40.886943,140.590121,210.0
1407,Aomori,1993.0,118.0,17.0,14.0,21.0,21.0,18.0,7.0,6.8294373,2.2896729,0.33410645,-0.2362976,2.2434998,40.886943,140.590121,210.0
1408,Aomori,1994.0,117.0,17.0,14.0,24.0,24.0,17.0,18.0,7.49527,1.7069092,-1.644104,-0.31307983,1.0735168,40.886943,140.590121,210.0
1409,Aomori,1995.0,118.0,17.0,10.0,23.0,26.0,12.0,13.0,7.125824,1.4376831,-1.1390686,-0.5267639,2.1595154,40.886943,140.590121,210.0
1410,Aomori,1996.0,124.0,18.0,20.0,22.0,24.0,20.0,17.0,6.705658,1.7621765,-1.3930054,-1.4790039,1.4518127,40.886943,140.590121,210.0
1411,Aomori,1997.0,117.0,17.0,18.0,20.0,25.0,18.0,13.0,6.061432,1.8818665,0.1244812,0.45187378,1.931488,40.886943,140.590121,210.0
1412,Aomori,1998.0,110.0,17.0,14.0,15.0,27.0,11.0,11.0,8.325592,2.5591125,-2.2481995,-0.92407227,2.9378357,40.886943,140.590121,210.0
1413,Aomori,1999.0,120.0,17.0,24.0,20.0,23.0,19.0,11.0,5.613037,1.0005188,-1.3305969,-1.6131592,1.7650146,40.886943,140.590121,210.0
1414,Aomori,2000.0,124.0,18.0,13.0,27.0,25.0,19.0,19.0,7.4138184,1.8946533,-0.3717041,-1.6993408,1.5598755,40.886943,140.590121,210.0
1415,Aomori,2001.0,117.0,17.0,16.0,29.0,23.0,19.0,17.0,6.003601,0.66012573,-2.3694458,-3.3641968,1.2131653,40.886943,140.590121,210.0
1416,Aomori,2002.0,106.0,16.0,17.0,27.0,25.0,13.0,16.0,7.2772217,-0.32040405,-0.23873901,0.12008667,3.364502,40.886943,140.590121,210.0
1417,Aomori,2003.0,117.0,17.0,26.0,19.0,24.0,13.0,16.0,4.5158386,-0.108062744,-1.1727295,-0.5050049,1.7745056,40.886943,140.590121,210.0
1418,Aomori,2004.0,112.0,17.0,12.0,20.0,27.0,21.0,12.0,8.183014,3.2907104,0.19735718,0.618927,2.124817,40.886943,140.590121,210.0
1419,Aomori,2005.0,122.0,18.0,11.0,24.0,28.0,23.0,17.0,9.498871,2.5421448,-0.32022095,-1.7262878,1.2162476,40.886943,140.590121,210.0
1420,Aomori,2006.0,126.0,18.0,19.0,29.0,24.0,17.0,18.0,7.5436096,-0.05517578,-1.8056946,-1.1589355,2.2787476,40.886943,140.590121,210.0
1421,Aomori,2007.0,119.0,17.0,16.0,18.0,20.0,13.0,19.0,5.993103,0.65133667,1.0304565,1.2634277,2.3082275,40.886943,140.590121,210.0
1422,Aomori,2008.0,112.0,17.0,17.0,19.0,19.0,17.0,12.0,6.4338684,1.9137573,-1.3786621,-1.161438,4.0038147,40.886943,140.590121,210.0
1423,Aomori,2009.0,112.0,17.0,16.0,22.0,22.0,18.0,17.0,7.412445,2.9960632,0.6029053,0.13946533,2.5509033,40.886943,140.590121,210.0
1424,Aomori,2010.0,122.0,17.0,15.0,22.0,28.0,18.0,13.0,7.458008,1.6265259,-0.3935852,-0.97195435,1.4189148,40.886943,140.590121,210.0
1425,Aomori,2011.0,118.0,17.0,15.0,23.0,23.0,11.0,14.0,7.757904,2.6175537,-2.172577,0.19839478,1.1810913,40.886943,140.590121,210.0
1426,Aomori,2012.0,122.0,18.0,13.0,19.0,24.0,23.0,16.0,7.8357544,0.06112671,-2.3727722,-2.6041565,1.1902161,40.886943,140.590121,210.0
1427,Aomori,2013.0,126.0,19.0,20.0,25.0,24.0,22.0,11.0,6.482849,-0.30355835,-2.1270142,-1.9573975,1.489685,40.886943,140.590121,210.0
1428,Aomori,2014.0,115.0,17.0,20.0,21.0,25.0,12.0,14.0,7.518921,2.707672,-1.17099,-1.1949158,1.8546753,40.886943,140.590121,210.0
1429,Aomori,2015.0,109.0,16.0,14.0,28.0,21.0,11.0,14.0,7.9283447,0.29537964,-0.16931152,0.5353699,3.7548523,40.886943,140.590121,210.0
1430,Aomori,2016.0,112.0,16.0,15.0,17.0,22.0,24.0,10.0,8.16333,3.1080627,-0.7026062,-0.15066528,3.4241333,40.886943,140.590121,210.0
1431,Aomori,2017.0,111.0,16.0,17.0,19.0,19.0,16.0,11.0,3.6455994,0.78396606,-1.7375183,-0.9389038,1.7976379,40.886943,140.590121,210.0
1432,Aomori,2018.0,112.0,16.0,17.0,28.0,25.0,21.0,10.0,5.985077,0.72216797,-0.586853,-1.8027039,3.3534546,40.886943,140.590121,210.0
1433,Aomori,2019.0,112.0,17.0,12.0,23.0,20.0,14.0,11.0,8.414001,1.910553,-0.41940308,-0.17016602,3.4363403,40.886943,140.590121,210.0
1434,Aomori,2020.0,112.0,17.0,13.0,21.0,15.0,18.0,13.0,6.606842,2.0670166,0.9189148,0.85131836,4.557831,40.886943,140.590121,210.0
